task_id,nl,pl,prompt,canonical_solution,test,Unnamed: 6,Unnamed: 7,Unnamed: 8
HumanEval/10,wol_Latn,python,"

def is_palindrome(string: str) -> bool:
    """"""Jëf palindrom bu gàtt bi di tàmbalee ci benn mbind bu ñu jox. Xalaat bi ci algoridàm bi dafa yomb: - Jëf postfix bu yàgg bi ci mbind bu ñu jox bu nekk palindrom. - Yëf ci mujug mbind bi lu dëppook prefix bu mbind bi di ñëw ci kanam suffix bi di palindrom. >>> make_palindrome ((('') ' ' >>> make_palindrome ((('cat') 'catac' >>> make_palindrome ((('catac') 'catac' """"""
    return string == string[::-1]


def make_palindrome(string: str) -> str:
    """"""Seetal ndax benn baat bu ñu jox mooy benn palindrom """"""
","    if not string:
        return ''

    beginning_of_suffix = 0

    while not is_palindrome(string[beginning_of_suffix:]):
        beginning_of_suffix += 1

    return string + string[:beginning_of_suffix][::-1]
","def check(candidate):
    assert candidate('') == ''
    assert candidate('x') == 'x'
    assert candidate('xyz') == 'xyzyx'
    assert candidate('xyx') == 'xyx'
    assert candidate('jerry') == 'jerryrrej'
",,,
HumanEval/11,wol_Latn,python,"from typing import List


def string_xor(a: str, b: str) -> str:
    """"""Jëf yi nekk ñaari téere yu nekk ci benn ak benn rekk. def XOR bu binary ci yii téere yu nekk ci benn téere, te delloo ci liñ jot.""""""
","    def xor(i, j):
        if i == j:
            return '0'
        else:
            return '1'

    return ''.join(xor(x, y) for x, y in zip(a, b))
","def check(candidate):
    assert candidate('111000', '101010') == '010010'
    assert candidate('1', '1') == '0'
    assert candidate('0101', '0000') == '0101'
",,,
HumanEval/12,wol_Latn,python,"from typing import List, Optional


def longest(strings: List[str]) -> Optional[str]:
    """"""Ci li ñu bind, delloo li gën a yàgg. delloo li jëkk bu am ay liir yu bari yu am benn yaatuwaay. delloo dara bu liir bi nekkul. >>> longest([]) >>> longest(['a', 'b', 'c']) 'a' >>> longest(['a', 'bb', 'ccc']) 'ccc' """"""
","    if not strings:
        return None

    maxlen = max(len(x) for x in strings)
    for s in strings:
        if len(s) == maxlen:
            return s
","def check(candidate):
    assert candidate([]) == None
    assert candidate(['x', 'y', 'z']) == 'x'
    assert candidate(['x', 'yyy', 'zzzz', 'www', 'kkkk', 'abc']) == 'zzzz'
",,,
HumanEval/13,wol_Latn,python,"

def greatest_common_divisor(a: int, b: int) -> int:
    """"""Dellu ci benn benn ci ñi gën a màgg ci ñi gën a màgg ci ñi gën a màgg ci ñi gën a màgg ci ñi gën a màgg ci ñi gën a màgg ci ñi gën a màgg ci ñi gën a màgg ci ñi gën a màgg ci ñi gën a màgg ci ñi gën a màgg ci ñi gën a màgg ci ñi gën a màgg ci ñi gën a màgg ci ñi gën a màgg ci ñi gën a màgg ci ñi gën a màgg ci ñi gën a màgg ci ñi gën a màgg ci ñi gën a màgg ci ñi gën a màgg ci ñi gën a màgg ci ñi gën a màgg.""""""
","    while b:
        a, b = b, a % b
    return a
","def check(candidate):
    assert candidate(3, 7) == 1
    assert candidate(10, 15) == 5
    assert candidate(49, 14) == 7
    assert candidate(144, 60) == 12
",,,
HumanEval/14,wol_Latn,python,"from typing import List


def all_prefixes(string: str) -> List[str]:
    """"""Dellu ci li ñu tudde ""prefixes"" yépp, dale ci li gën a tuuti ba ci li gën a yàgg ci ""input string"" bi.""""""
","    result = []

    for i in range(len(string)):
        result.append(string[:i+1])
    return result
","def check(candidate):
    assert candidate('') == []
    assert candidate('asdfgh') == ['a', 'as', 'asd', 'asdf', 'asdfg', 'asdfgh']
    assert candidate('WWW') == ['W', 'WW', 'WWW']
",,,
HumanEval/15,wol_Latn,python,"

def string_sequence(n: int) -> str:
    """"""Dellu ci benn téere bu am ay téere yu ñu tënk ci biir 0 ba n.""""""
","    return ' '.join([str(x) for x in range(n + 1)])
","def check(candidate):
    assert candidate(0) == '0'
    assert candidate(3) == '0 1 2 3'
    assert candidate(10) == '0 1 2 3 4 5 6 7 8 9 10'
",,,
HumanEval/16,wol_Latn,python,"

def count_distinct_characters(string: str) -> int:
    """"""Bu ñu jox laatu, seetal ñaata xar-kanam yu wuute (bu ñu ko jàppewul) la am >>> count_distinct_characters ((('xyzXYZ') 3 >>> count_distinct_characters ((('Jerry') 4 """"""
","    return len(set(string.lower()))
","def check(candidate):
    assert candidate('') == 0
    assert candidate('abcde') == 5
    assert candidate('abcde' + 'cade' + 'CADE') == 5
    assert candidate('aaaaAAAAaaaa') == 1
    assert candidate('Jerry jERRY JeRRRY') == 5
",,,
HumanEval/17,wol_Latn,python,"from typing import List


def parse_music(music_string: str) -> List[int]:
    """"""Jëfandikoo na ab téere bu di tekki ay note yuy woy ci ab porotàm bu ASCII bu am solo. Sa liggéey mooy seet li ñuy wax téere yuy boole ay integer yuy yemale ak ay beat yu bare. Lii mooy ab téere bu ñuy wax: 'o' note, lasts beats 'o,d,d,d,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,e,d,e,e,d,e,e,d,e,e,d,e,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,e,d,d,e,d,d,e,d,d,d,d,d,e,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d,d""""""
","    note_map = {'o': 4, 'o|': 2, '.|': 1}
    return [note_map[x] for x in music_string.split(' ') if x]
","def check(candidate):
    assert candidate('') == []
    assert candidate('o o o o') == [4, 4, 4, 4]
    assert candidate('.| .| .| .|') == [1, 1, 1, 1]
    assert candidate('o| o| .| .| o o o o') == [2, 2, 1, 1, 4, 4, 4, 4]
    assert candidate('o| .| o| .| o o| o o|') == [2, 1, 2, 1, 4, 2, 4, 2]
",,,
HumanEval/18,wol_Latn,python,"

def how_many_times(string: str, substring: str) -> int:
    """"""Xamal ñaata yoon la benn subb-suuf bu ñu may mën a am ci subb-suuf bu njëkk bi. Jëfandikoo ay mbir yuy ànd. >>> how_many_times('', 'a') 0 >>> how_many_times('aaa', 'a') 3 >>> how_many_times('aaaa', 'aa') 3 """"""
","    times = 0

    for i in range(len(string) - len(substring) + 1):
        if string[i:i+len(substring)] == substring:
            times += 1

    return times
","def check(candidate):
    assert candidate('', 'x') == 0
    assert candidate('xyxyxyx', 'x') == 4
    assert candidate('cacacacac', 'cac') == 4
    assert candidate('john doe', 'john') == 1
",,,
HumanEval/19,wol_Latn,python,"from typing import List


def sort_numbers(numbers: str) -> str:
    """"""Njiitu mooy benn benn téere bu ñu tëral ci ay lim yu dale ci ""suuf"" ba "" juróom-ñeent"". tànneef yi am solo mooy ""suuf"", "" benn"", "" ñaar"", "" ñetti"", "" ñeent"", "" juróomi"", "" juróom-benni"", "" juróom-ñaar"", "" juróom-ñett"" ak "" juróom-ñeent"". delloo téere bi ak lim yi ñu séddale ci gën a tuuti ba gën a mag >>> sort_numbers (((' ñetti benn juróom)) "" benn ñetti juróom "" """"""
","    value_map = {
        'zero': 0,
        'one': 1,
        'two': 2,
        'three': 3,
        'four': 4,
        'five': 5,
        'six': 6,
        'seven': 7,
        'eight': 8,
        'nine': 9
    }
    return ' '.join(sorted([x for x in numbers.split(' ') if x], key=lambda x: value_map[x]))
","def check(candidate):
    assert candidate('') == ''
    assert candidate('three') == 'three'
    assert candidate('three five nine') == 'three five nine'
    assert candidate('five zero four seven nine eight') == 'zero four five seven eight nine'
    assert candidate('six five four three two one zero') == 'zero one two three four five six'
",,,
HumanEval/20,wol_Latn,python,"from typing import List, Tuple


def find_closest_elements(numbers: List[float]) -> Tuple[float, float]:
    """"""Ci lim bu ñu jox (mu am lu gën a néew ñaari lim) tànn ak delloo ñaari lim yu gën a jege ak delloo leen ci topp (numar bu gën a tuuti, lim bu gën a mag). >>> find_closest_elements (([1.0, 2.0, 3.0, 4.0, 5.0, 2.2]) (2.0, 2.2) >>> find_closest_elements (([1.0, 2.0, 3.0, 4.0, 5.0, 2.0]) (2.0, 2.0) """"""
","    closest_pair = None
    distance = None

    for idx, elem in enumerate(numbers):
        for idx2, elem2 in enumerate(numbers):
            if idx != idx2:
                if distance is None:
                    distance = abs(elem - elem2)
                    closest_pair = tuple(sorted([elem, elem2]))
                else:
                    new_distance = abs(elem - elem2)
                    if new_distance < distance:
                        distance = new_distance
                        closest_pair = tuple(sorted([elem, elem2]))

    return closest_pair
","def check(candidate):
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2]) == (3.9, 4.0)
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0]) == (5.0, 5.9)
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.2]) == (2.0, 2.2)
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.0]) == (2.0, 2.0)
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1]) == (2.2, 3.1)

",,,
HumanEval/21,wol_Latn,python,"from typing import List


def rescale_to_unit(numbers: List[float]) -> List[float]:
    """"""Bindal ab lim (ci lu ëpp ñaari lim), jëfandikoo ab soppiinu lineer ci lim boobu, ngir lim bu gën a tuuti nekk 0 te bu mag bi nekk 1 >>> rescale_to_unit (([1.0, 2.0, 3.0, 4.0, 5.0]) [0.0, 0.25, 0.5, 0.75, 1.0] """"""
","    min_number = min(numbers)
    max_number = max(numbers)
    return [(x - min_number) / (max_number - min_number) for x in numbers]
","def check(candidate):
    assert candidate([2.0, 49.9]) == [0.0, 1.0]
    assert candidate([100.0, 49.9]) == [1.0, 0.0]
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0]) == [0.0, 0.25, 0.5, 0.75, 1.0]
    assert candidate([2.0, 1.0, 5.0, 3.0, 4.0]) == [0.25, 0.0, 1.0, 0.5, 0.75]
    assert candidate([12.0, 11.0, 15.0, 13.0, 14.0]) == [0.25, 0.0, 1.0, 0.5, 0.75]
",,,
HumanEval/22,wol_Latn,python,"from typing import List, Any


def filter_integers(values: List[Any]) -> List[int]:
    """"""Filter given list of any python values only for integers >>> filter_integers(['a', 3.14, 5]) [5] >>> filter_integers([1, 2, 3, 'abc', {}, []]) [1, 2, 3] """"""
","    return [x for x in values if isinstance(x, int)]
","def check(candidate):
    assert candidate([]) == []
    assert candidate([4, {}, [], 23.2, 9, 'adasd']) == [4, 9]
    assert candidate([3, 'c', 3, 3, 'a', 'b']) == [3, 3, 3]
",,,
HumanEval/23,wol_Latn,python,"

def strlen(string: str) -> int:
    """"""Jëfandikukat:Snp_str_ (x)""""""
","    return len(string)
","def check(candidate):
    assert candidate('') == 0
    assert candidate('x') == 1
    assert candidate('asdasnakj') == 9
",,,
HumanEval/24,wol_Latn,python,"

def largest_divisor(n: int) -> int:
    """"""Ci lim bu ñu jox n, seetal lim bu gën a mag bi di séddale n ci benn yoon, bu gën a tuuti ci n >>> largest_divisor ((15) 5 """"""
","    for i in reversed(range(n)):
        if n % i == 0:
            return i
","def check(candidate):
    assert candidate(3) == 1
    assert candidate(7) == 1
    assert candidate(10) == 5
    assert candidate(100) == 50
    assert candidate(49) == 7
",,,
HumanEval/25,wol_Latn,python,"from typing import List


def factorize(n: int) -> List[int]:
    """"""Dellu ci li ñuy wax ""list of prime factors of given integer"" ci li ñuy wax ""smallest to largest"". Bés bu nekk ci li ñuy wax ""factors"" war na am lim bu tollu ci li muy tollu ci ""factorize"" bi. ""input number"" war na yem ci ""product of all factors"" (ci lu tollu ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize"" ci ""factorize""""""""
","    import math
    fact = []
    i = 2
    while i <= int(math.sqrt(n) + 1):
        if n % i == 0:
            fact.append(i)
            n //= i
        else:
            i += 1

    if n > 1:
        fact.append(n)
    return fact
","def check(candidate):
    assert candidate(2) == [2]
    assert candidate(4) == [2, 2]
    assert candidate(8) == [2, 2, 2]
    assert candidate(3 * 19) == [3, 19]
    assert candidate(3 * 19 * 3 * 19) == [3, 3, 19, 19]
    assert candidate(3 * 19 * 3 * 19 * 3 * 19) == [3, 3, 3, 19, 19, 19]
    assert candidate(3 * 19 * 19 * 19) == [3, 19, 19, 19]
    assert candidate(3 * 2 * 3) == [2, 3, 3]
",,,
HumanEval/26,wol_Latn,python,"from typing import List


def remove_duplicates(numbers: List[int]) -> List[int]:
    """"""Ci lim bu am solo, génne lépp lu am solo lu ëpp benn yoon. Déggal ndigal yi des noonu ni ñu ko génne ci téere bi. >>> remove_duplicates (([1, 2, 3, 2, 4]) [1, 3, 4] """"""
","    import collections
    c = collections.Counter(numbers)
    return [n for n in numbers if c[n] <= 1]
","def check(candidate):
    assert candidate([]) == []
    assert candidate([1, 2, 3, 4]) == [1, 2, 3, 4]
    assert candidate([1, 2, 3, 2, 4, 3, 5]) == [1, 4, 5]
",,,
HumanEval/27,wol_Latn,python,"

def flip_case(string: str) -> str:
    """"""Ci benn téere bu ñu jox, soppi ay màndarga yu ndaw ci màndarga yu mag ak yu mag ci màndarga yu ndaw. >>> flip_case ((('Hello') 'HELLO' """"""
","    return string.swapcase()
","def check(candidate):
    assert candidate('') == ''
    assert candidate('Hello!') == 'hELLO!'
    assert candidate('These violent delights have violent ends') == 'tHESE VIOLENT DELIGHTS HAVE VIOLENT ENDS'
",,,
HumanEval/28,wol_Latn,python,"from typing import List


def concatenate(strings: List[str]) -> str:
    """"""Concatenate list of strings into a single string >>> concatenate([]) '' >>> concatenate(['a', 'b', 'c']) 'abc' """"""
","    return ''.join(strings)
","def check(candidate):
    assert candidate([]) == ''
    assert candidate(['x', 'y', 'z']) == 'xyz'
    assert candidate(['x', 'y', 'z', 'w', 'k']) == 'xyzwk'
",,,
HumanEval/29,wol_Latn,python,"from typing import List


def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    """"""Filter ab lim bu ñuy dugal ci ay baat yu nekk ci ab taxawaay rekk. >>> filter_by_prefix([], 'a') [] >>> filter_by_prefix(['abc', 'bcd', 'cde', 'array'], 'a') ['abc', 'array'] """"""
","    return [x for x in strings if x.startswith(prefix)]
","def check(candidate):
    assert candidate([], 'john') == []
    assert candidate(['xxx', 'asd', 'xxy', 'john doe', 'xxxAAA', 'xxx'], 'xxx') == ['xxx', 'xxxAAA', 'xxx']
",,,
HumanEval/30,wol_Latn,python,"

def get_positive(l: list):
    """"""Dellu rekk ci lim yu am solo ci lim bi. >>> get_positive (([-1, 2, -4, 5, 6]) [2, 5, 6] >>> get_positive (([5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10]) [5, 3, 2, 3, 9, 123, 1] """"""
","    return [e for e in l if e > 0]
","def check(candidate):
    assert candidate([-1, -2, 4, 5, 6]) == [4, 5, 6]
    assert candidate([5, 3, -5, 2, 3, 3, 9, 0, 123, 1, -10]) == [5, 3, 2, 3, 3, 9, 123, 1]
    assert candidate([-1, -2]) == []
    assert candidate([]) == []

",,,
HumanEval/31,wol_Latn,python,"

def is_prime(n):
    """"""Dellu dëgg su lim bu ñu jox nekk ab lim bu jëkk, te du dëgg su ko defee. >>> is_prime ((6) False >>> is_prime ((101) True >>> is_prime ((11) True >>> is_prime ((13441) True >>> is_prime ((61) True >>> is_prime ((4) False >>> is_prime ((1) False """"""
","    if n < 2:
        return False
    for k in range(2, n - 1):
        if n % k == 0:
            return False
    return True
","def check(candidate):
    assert candidate(6) == False
    assert candidate(101) == True
    assert candidate(11) == True
    assert candidate(13441) == True
    assert candidate(61) == True
    assert candidate(4) == False
    assert candidate(1) == False
    assert candidate(5) == True
    assert candidate(11) == True
    assert candidate(17) == True
    assert candidate(5 * 17) == False
    assert candidate(11 * 7) == False
    assert candidate(13441 * 19) == False

",,,
HumanEval/32,wol_Latn,python,"import math


def poly(xs: list, x: float):
    """"""xs mooy coefficients yu polynomial. find_zero seet x ngir poly ((x) = 0. find_zero dafay delloo rekk rekk 0 point, ba ci lu bare. Li ci ëpp, find_zero dafay jël xs yu am lim yu sax ci coefficients yi ak coefficient bu gën a mag bu dul 0 ndax dafay garantee ay xarit. >>> round (((find_zero[(1, 2]), 2) # f (((x) = 1 + 2x -0.5 >>> round (((find_zero([-6, 11, -6, 1]), 2) # (x - 1) * (x - 2) * (x - 3) = -6 + 11x - 6x^2 + x^3 1.0 """"""
    return sum([coeff * math.pow(x, i) for i, coeff in enumerate(xs)])


def find_zero(xs: list):
    """"""Di gis polinom bu am coefficient xs ci ponk x. delloo xs[0] + xs[1] * x + xs[1] * x^2 + .... xs[n] * x^n """"""
","    begin, end = -1., 1.
    while poly(xs, begin) * poly(xs, end) > 0:
        begin *= 2.0
        end *= 2.0
    while end - begin > 1e-10:
        center = (begin + end) / 2.0
        if poly(xs, center) * poly(xs, begin) > 0:
            begin = center
        else:
            end = center
    return begin
","def check(candidate):
    import math
    import random
    rng = random.Random(42)
    import copy
    for _ in range(100):
        ncoeff = 2 * rng.randint(1, 4)
        coeffs = []
        for _ in range(ncoeff):
            coeff = rng.randint(-10, 10)
            if coeff == 0:
                coeff = 1
            coeffs.append(coeff)
        solution = candidate(copy.deepcopy(coeffs))
        assert math.fabs(poly(coeffs, solution)) < 1e-4

",,,
