task_id,nl,pl,prompt,canonical_solution,test,Unnamed: 6,Unnamed: 7,Unnamed: 8
HumanEval/10,shn_Mymr,python,"

def is_palindrome(string: str) -> bool:
    """"""သွၵ်ႈႁႃ palindrome ဢၼ်တိုၵ်ႉသုတ်း ဢၼ်တႄႇလူၺ်ႈ သၢႆထႅဝ်ဢၼ်ပၼ်ဝႆႉၼၼ်ႉ။ ပၢႆးဝူၼ်ႉ algorithm ၼႆႉ ငၢႆႈငၢႆႈၼႃႇ- သွၵ်ႈႁႃ postfix ဢၼ်ယၢဝ်းသေပိူၼ်ႈ ၶွင်သၢႆထႅဝ်ဢၼ်ပၼ်ဝႆႉ ဢၼ်ပဵၼ် palindrome- သႂ်ႇပၼ်တီႈသုတ်း သၢႆထႅဝ် ဢၼ်ၶိုၼ်းတၢင် သၢႆထႅဝ် ဢၼ်မႃးၼႃႈ palindromic suffix။ >>> make_palindrome ((('') ' ' >>> make_palindrome ((('cat') 'catac' >>> make_palindrome ((('cata') 'catac' """"""
    return string == string[::-1]


def make_palindrome(string: str) -> str:
    """"""လွင်ႈထတ်းသၢင်ႈ သင်ဝႃႈ သဵၼ်ႈမၢႆဢၼ်ပၼ်ဝႆႉၼၼ်ႉ ပဵၼ် palindrome """"""
","    if not string:
        return ''

    beginning_of_suffix = 0

    while not is_palindrome(string[beginning_of_suffix:]):
        beginning_of_suffix += 1

    return string + string[:beginning_of_suffix][::-1]
","def check(candidate):
    assert candidate('') == ''
    assert candidate('x') == 'x'
    assert candidate('xyz') == 'xyzyx'
    assert candidate('xyx') == 'xyx'
    assert candidate('jerry') == 'jerryrrej'
",,,
HumanEval/11,shn_Mymr,python,"from typing import List


def string_xor(a: str, b: str) -> str:
    """"""Input ၼႆႉပဵၼ် သွင်တူဝ်ၼပ်ႉ a လႄႈ b ဢၼ်ပႃးဝႆႉ တူဝ်ၼပ်ႉ 1 လႄႈ 0 ၵူၺ်း။ ႁဵတ်းသၢင်ႈ binary XOR တီႈတူဝ်ၼပ်ႉဢၼ်ၶဝ်ႈဝႆႉၸိူဝ်းၼႆႉသေ ၶိုၼ်းဢဝ် ၶေႃႈတွပ်ႇမႃးၶိုၼ်း မိူၼ်ၼင်ႇ string ၼၼ်ႉၼင်ႇၵဝ်ႇ။ >>> string_xor('010', '110') '100' """"""
","    def xor(i, j):
        if i == j:
            return '0'
        else:
            return '1'

    return ''.join(xor(x, y) for x, y in zip(a, b))
","def check(candidate):
    assert candidate('111000', '101010') == '010010'
    assert candidate('1', '1') == '0'
    assert candidate('0101', '0000') == '0101'
",,,
HumanEval/12,shn_Mymr,python,"from typing import List, Optional


def longest(strings: List[str]) -> Optional[str]:
    """"""ၼႂ်းသဵၼ်ႈမၢႆ သဵၼ်ႈမၢႆဢၼ်ယၢဝ်းသေပိူၼ်ႈၼၼ်ႉ ၶိုၼ်းဢဝ်ဢၼ်ယၢဝ်းသေပိူၼ်ႈၼၼ်ႉ ၶိုၼ်းဢဝ်ဢၼ်ဢွၼ်တၢင်းသုတ်းၼၼ်ႉ ၶိုၼ်းဢဝ်မႃးၶိုၼ်း ၼႂ်းလွင်ႈဢၼ် သဵၼ်ႈမၢႆဢၼ်ယၢဝ်းမိူၼ်ၵၼ်ၼၼ်ႉ မီးၼမ်သေပိူၼ်ႈၼၼ်ႉ ၶိုၼ်းဢဝ်ဢၼ်ဢမ်ႇမီးသင်ၶိုၼ်း ၼႂ်းလွင်ႈဢၼ် သဵၼ်ႈမၢႆဢၼ်ၶဝ်ႈၼၼ်ႉ ပဵၼ်ဢၼ်ဢိတ်ႇႁၢႆဝႆႉၼၼ်ႉ >>> longest([]) >>> longest(['a', 'b', 'c']) 'a' >>> longest(['a', 'bb', 'ccc']) 'ccc' """"""
","    if not strings:
        return None

    maxlen = max(len(x) for x in strings)
    for s in strings:
        if len(s) == maxlen:
            return s
","def check(candidate):
    assert candidate([]) == None
    assert candidate(['x', 'y', 'z']) == 'x'
    assert candidate(['x', 'yyy', 'zzzz', 'www', 'kkkk', 'abc']) == 'zzzz'
",,,
HumanEval/13,shn_Mymr,python,"

def greatest_common_divisor(a: int, b: int) -> int:
    """"""ၶိုၼ်းဢဝ် တူဝ်ၼပ်ႉဢၼ်ပဵၼ် တူဝ်ၼပ်ႉဢၼ်ၸႅၵ်ႇၽႄဢၼ်ၵႆႉပဵၼ်ဢၼ်ယႂ်ႇသုတ်းၶွင် တူဝ်ၼပ်ႉတဵမ် a လႄႈ b >>> ဢၼ်ၸႅၵ်ႇၽႄဢၼ်ၵႆႉပဵၼ်ဢၼ်ယႂ်ႇသုတ်း (greatest_common_divisor) ((3, 5) 1) >>> ဢၼ်ၸႅၵ်ႇၽႄဢၼ်ၵႆႉပဵၼ်ဢၼ်ယႂ်ႇသုတ်း (greatest_common_divisor) ((25, 15) 5) ၼၼ်ႉၶိုၼ်း""""""
","    while b:
        a, b = b, a % b
    return a
","def check(candidate):
    assert candidate(3, 7) == 1
    assert candidate(10, 15) == 5
    assert candidate(49, 14) == 7
    assert candidate(144, 60) == 12
",,,
HumanEval/14,shn_Mymr,python,"from typing import List


def all_prefixes(string: str) -> List[str]:
    """"""ၶိုၼ်းဢဝ် သဵၼ်ႈမၢႆ prefix တင်းမူတ်း ဢၼ်လုၵ်ႉတီႈ ဢၼ်ယၢဝ်းသေပိူၼ်ႈ တေႃႇထိုင် ဢၼ်ပွတ်းသေပိူၼ်ႈ ၼႂ်း string ဢၼ်ၶဝ်ႈမႃးၼၼ်ႉ >>> all_prefixes (('abc') ['a', 'ab', 'abc']""""""
","    result = []

    for i in range(len(string)):
        result.append(string[:i+1])
    return result
","def check(candidate):
    assert candidate('') == []
    assert candidate('asdfgh') == ['a', 'as', 'asd', 'asdf', 'asdfg', 'asdfgh']
    assert candidate('WWW') == ['W', 'WW', 'WWW']
",,,
HumanEval/15,shn_Mymr,python,"

def string_sequence(n: int) -> str:
    """"""ၶိုၼ်းဢဝ် string ဢၼ်ပႃး တူဝ်ၼပ်ႉဢၼ်မီးတီႈပွင်ႇတီႈၼွၵ်ႈ တႄႇတီႈ 0 တေႃႇထိုင် n ႁူမ်ႈပႃးၼၼ်ႉ လၢႆႈပၼ်။ >>> string_sequence(0) '0' >>> string_sequence(5) '0 1 2 3 4 5' """"""
","    return ' '.join([str(x) for x in range(n + 1)])
","def check(candidate):
    assert candidate(0) == '0'
    assert candidate(3) == '0 1 2 3'
    assert candidate(10) == '0 1 2 3 4 5 6 7 8 9 10'
",,,
HumanEval/16,shn_Mymr,python,"

def count_distinct_characters(string: str) -> int:
    """"""ပေႃးဝႃႈႁဝ်းပၼ် string ၼႆ ႁဝ်းတေႁႃလႆႈ တူဝ်လိၵ်ႈဢၼ်ဢမ်ႇမိူၼ်ၵၼ် (ဢမ်ႇဝႃႈတူဝ်ယႂ်ႇလႄႈတူဝ်ယၢဝ်း) မၼ်းတေမီးလၢႆတူဝ်ယူႇၶႃႈႁႃႉ?""""""
","    return len(set(string.lower()))
","def check(candidate):
    assert candidate('') == 0
    assert candidate('abcde') == 5
    assert candidate('abcde' + 'cade' + 'CADE') == 5
    assert candidate('aaaaAAAAaaaa') == 1
    assert candidate('Jerry jERRY JeRRRY') == 5
",,,
HumanEval/17,shn_Mymr,python,"from typing import List


def parse_music(music_string: str) -> List[int]:
    """"""Input to this function is a string representing musical notes in a special ASCII format. ၼႃႈၵၢၼ်သူၼႆႉ ပဵၼ်တႃႇၸႅၵ်ႇၽႄ သဵၼ်ႈမၢႆ သဵၼ်ႈမၢႆ တူဝ်ၼပ်ႉတဵမ် ဢၼ်ၵွင်ႉၵၢႆႇၵၼ်တင်း သဵင်ဢၼ်တႅၵ်ႇလႅင်းလီၼၼ်ႉ မီးဝႆႉ သီႇဢၼ်၊ သဵၼ်ႈမၢႆဢၼ်သုတ်း ပဵၼ် သီႇဢၼ်၊ သဵၼ်ႈမၢႆဢၼ်သုတ်း ပဵၼ် သီႇဢၼ်၊ သဵၼ်ႈမၢႆဢၼ်သုတ်း ပဵၼ် သီႇဢၼ်၊ သဵၼ်ႈမၢႆဢၼ်သုတ်း ပဵၼ် သီႇဢၼ်၊ သဵၼ်ႈမၢႆဢၼ်သုတ်း ပဵၼ် သီႇဢၼ်၊ သဵၼ်ႈမၢႆဢၼ်သုတ်း ပဵၼ် သီႇဢၼ်၊ သဵၼ်ႈမၢႆဢၼ်သုတ်း ပဵၼ် သီႇဢၼ်၊ သဵၼ်ႈမၢႆဢၼ်သုတ်း ပဵၼ် သဵၼ်ႈမၢႆဢၼ်သုတ်း ပဵၼ် သဵၼ်ႈမၢႆဢၼ်သုတ်း >>> parse_music '(' o o o .""""""
","    note_map = {'o': 4, 'o|': 2, '.|': 1}
    return [note_map[x] for x in music_string.split(' ') if x]
","def check(candidate):
    assert candidate('') == []
    assert candidate('o o o o') == [4, 4, 4, 4]
    assert candidate('.| .| .| .|') == [1, 1, 1, 1]
    assert candidate('o| o| .| .| o o o o') == [2, 2, 1, 1, 4, 4, 4, 4]
    assert candidate('o| .| o| .| o o| o o|') == [2, 1, 2, 1, 4, 2, 4, 2]
",,,
HumanEval/18,shn_Mymr,python,"

def how_many_times(string: str, substring: str) -> int:
    """"""ၶူၼ်ႉႁႃတူၺ်းဝႃႈ ၸႅၼ်ႇထႅဝ်ဢၼ်ပၼ်ဝႆႉၼၼ်ႉ တေၸၢင်ႈႁၼ်လႆႈလၢႆၵမ်း ၼႂ်းၸႅၼ်ႇထႅဝ်ငဝ်ႈမၼ်းၼၼ်ႉ။ မၢႆပၼ်လွင်ႈဢၼ်ၶပ်ႉၶိုင်ၵၼ်ဝႆႉၼၼ်ႉ။ >>> how_many_times('', 'a') 0 >>> how_many_times('aaa', 'a') 3 >>> how_many_times('aaaa', 'aa') 3 """"""
","    times = 0

    for i in range(len(string) - len(substring) + 1):
        if string[i:i+len(substring)] == substring:
            times += 1

    return times
","def check(candidate):
    assert candidate('', 'x') == 0
    assert candidate('xyxyxyx', 'x') == 4
    assert candidate('cacacacac', 'cac') == 4
    assert candidate('john doe', 'john') == 1
",,,
HumanEval/19,shn_Mymr,python,"from typing import List


def sort_numbers(numbers: str) -> str:
    """"""ဢၼ်ၶဝ်ႈၼႆႉ ပဵၼ်တူဝ်ၼပ်ႉဢၼ်မီးတီႈပွင်ႇမၼ်းပဵၼ်တူဝ်ၼပ်ႉဢၼ်ၸႅၵ်ႇဝႆႉတီႈၵႂၢင်ႈမၼ်း တႄႇတီႈ 'သုၼ်' တေႃႇထိုင် 'သိပ်း' ဢၼ်လိူၵ်ႈလႆႈဢၼ်ထုၵ်ႇမႅၼ်ႈတႄႉပဵၼ် 'သုၼ်'၊ 'ၼိုင်ႈ'၊ 'သွင်'၊ 'သၢမ်'၊ 'သီႇ'၊ 'ႁႃႈ'၊ 'ႁူၵ်း'၊ 'ၸဵတ်း'၊ 'ဢဵတ်း' လႄႈ 'သိပ်း' ၸိူဝ်းၼၼ်ႉ။ ၶိုၼ်းဢဝ်တူဝ်ၼပ်ႉဢၼ်ၸႅၵ်ႇဝႆႉတီႈလဵၵ်ႉသုတ်း တေႃႇထိုင် ဢၼ်ယႂ်ႇသုတ်းသေ ၶိုၼ်းဢဝ်တူဝ်ၼပ်ႉဢၼ်ၸႅၵ်ႇဝႆႉတီႈၵႂၢင်ႈသုတ်းၼၼ်ႉ လၢႆႈပၼ်တီႈ string ၼၼ်ႉ >>> sort_numbers ((('သၢမ် ၼိုင်ႈ ႁႃႈ') 'ၼိုင်ႈ သၢမ် ႁႃႈ' """"""
","    value_map = {
        'zero': 0,
        'one': 1,
        'two': 2,
        'three': 3,
        'four': 4,
        'five': 5,
        'six': 6,
        'seven': 7,
        'eight': 8,
        'nine': 9
    }
    return ' '.join(sorted([x for x in numbers.split(' ') if x], key=lambda x: value_map[x]))
","def check(candidate):
    assert candidate('') == ''
    assert candidate('three') == 'three'
    assert candidate('three five nine') == 'three five nine'
    assert candidate('five zero four seven nine eight') == 'zero four five seven eight nine'
    assert candidate('six five four three two one zero') == 'zero one two three four five six'
",,,
HumanEval/20,shn_Mymr,python,"from typing import List, Tuple


def find_closest_elements(numbers: List[float]) -> Tuple[float, float]:
    """"""ၼႂ်းသဵၼ်ႈမၢႆ ဢၼ်ပၼ်ဝႆႉၼၼ်ႉ (တၢင်းယၢဝ်းမၼ်းဢမ်ႇယွမ်း 2 တူဝ်) လိူၵ်ႈဢဝ်သေ ၶိုၼ်းဢဝ်မႃးၶိုၼ်း ဢၼ်ၸမ်ၵၼ်သေပိူၼ်ႈၼၼ်ႉသေ ၶိုၼ်းဢဝ်မႃးၶိုၼ်းၸွမ်းၼင်ႇပိူင်မၼ်း (တူဝ်ၼပ်ႉလဵၵ်ႉသုတ်း၊ တူဝ်ၼပ်ႉယႂ်ႇသုတ်း) >>> find_closest_elements (([1.0, 2.0, 3.0, 4.0, 5.0, 2.2]) (2.0, 2.2) >>> find_closest_elements (([1.0, 2.0, 3.0, 4.0, 5.0, 2.0]) (2.0, 2.0) """"""
","    closest_pair = None
    distance = None

    for idx, elem in enumerate(numbers):
        for idx2, elem2 in enumerate(numbers):
            if idx != idx2:
                if distance is None:
                    distance = abs(elem - elem2)
                    closest_pair = tuple(sorted([elem, elem2]))
                else:
                    new_distance = abs(elem - elem2)
                    if new_distance < distance:
                        distance = new_distance
                        closest_pair = tuple(sorted([elem, elem2]))

    return closest_pair
","def check(candidate):
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2]) == (3.9, 4.0)
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0]) == (5.0, 5.9)
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.2]) == (2.0, 2.2)
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.0]) == (2.0, 2.0)
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1]) == (2.2, 3.1)

",,,
HumanEval/21,shn_Mymr,python,"from typing import List


def rescale_to_unit(numbers: List[float]) -> List[float]:
    """"""ပေႃးဝႃႈႁဝ်းပၼ်ဝႆႉ သဵၼ်ႈမၢႆတူဝ်ၼပ်ႉ (ဢၼ်ဢမ်ႇယွမ်း 2 တူဝ်) ၼႆၸိုင် ဢဝ်တူဝ်ၼပ်ႉဢၼ်လဵၵ်ႉသုတ်းၼၼ်ႉ လႅၵ်ႈလၢႆႈပဵၼ် 0 သေ ဢဝ်တူဝ်ၼပ်ႉဢၼ်ယႂ်ႇသုတ်းၼၼ်ႉ လႅၵ်ႈလၢႆႈပဵၼ် 1 >>> rescale_to_unit (([1.0, 2.0, 3.0, 4.0, 5.0]) [0.0, 0.25, 0.5, 0.75, 1.0] """"""
","    min_number = min(numbers)
    max_number = max(numbers)
    return [(x - min_number) / (max_number - min_number) for x in numbers]
","def check(candidate):
    assert candidate([2.0, 49.9]) == [0.0, 1.0]
    assert candidate([100.0, 49.9]) == [1.0, 0.0]
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0]) == [0.0, 0.25, 0.5, 0.75, 1.0]
    assert candidate([2.0, 1.0, 5.0, 3.0, 4.0]) == [0.25, 0.0, 1.0, 0.5, 0.75]
    assert candidate([12.0, 11.0, 15.0, 13.0, 14.0]) == [0.25, 0.0, 1.0, 0.5, 0.75]
",,,
