task_id,nl,pl,prompt,canonical_solution,test,Unnamed: 6,Unnamed: 7,Unnamed: 8
HumanEval/10,dzo_Tibt,python,"

def is_palindrome(string: str) -> bool:
    """"""གྲུབ་འབྲས་འདི་འཇམ་ཏོང་ཏོ་ཨིན། - གྲུབ་འབྲས་འདི་ palindrome སྦེ་ཡོད་པའི་ string གི་ཤུལ་མ་གི་མིང་འདི་འཚོལ་དགོ། - གྲུབ་འབྲས་འདི་ palindrome གི་ཤུལ་མ་གི་མིང་འདི་འཚོལ་དགོ། - གྲུབ་འབྲས་འདི་ palindromic གི་ཤུལ་མ་གི་མིང་འདི་ string གི་ཤུལ་མ་གི་མིང་འདི་འཚོལ་དགོ། >>> make_palindrome ((('') ' ' >>> make_palindrome ((('cat') 'catac' >>> make_palindrome ((('catac') 'catac' """"""
    return string == string[::-1]


def make_palindrome(string: str) -> str:
    """"""string འདི་ palindrome ཅིག་ཨིན་པ་ཅིན་བརྟག་དཔྱད་འབད།""""""
","    if not string:
        return ''

    beginning_of_suffix = 0

    while not is_palindrome(string[beginning_of_suffix:]):
        beginning_of_suffix += 1

    return string + string[:beginning_of_suffix][::-1]
","def check(candidate):
    assert candidate('') == ''
    assert candidate('x') == 'x'
    assert candidate('xyz') == 'xyzyx'
    assert candidate('xyx') == 'xyx'
    assert candidate('jerry') == 'jerryrrej'
",,,
HumanEval/11,dzo_Tibt,python,"from typing import List


def string_xor(a: str, b: str) -> str:
    """"""ནང་བསྐྱོད་འདི་ ཚིག་ཡིག་ཐིག་ཁྲམ་གཉིས་ a དང་ b འདི་ནང་ ༡ དང་ ༠ ཚུ་རྐྱངམ་ཅིག་ཡོདཔ་ཨིན། འ་ནི་ནང་བསྐྱོད་ནང་ གཉིས་ལྡན་ XOR འདི་ལག་ལེན་འཐབ་སྟེ་ གྲུབ་འབྲས་འདི་ ཚིག་ཡིག་ཐིག་ཁྲམ་སྦེ་ལོག་གཏང་འོང་། >>> string_xor('010', '110') '100' """"""
","    def xor(i, j):
        if i == j:
            return '0'
        else:
            return '1'

    return ''.join(xor(x, y) for x, y in zip(a, b))
","def check(candidate):
    assert candidate('111000', '101010') == '010010'
    assert candidate('1', '1') == '0'
    assert candidate('0101', '0000') == '0101'
",,,
HumanEval/12,dzo_Tibt,python,"from typing import List, Optional


def longest(strings: List[str]) -> Optional[str]:
    """"""string གི་ཐོ་ཡིག་ནང་ལས་ ཚེ་རིང་ཤོས་དེ་སླར་ལོག་འབདཝ་ཨིན། ཚེ་རིང་འདྲ་མཉམ་གྱི་ཐིག་ཁྲམ་ལེ་ཤ་ཡོད་པ་ཅིན་ དང་པ་དེ་སླར་ལོག་འབདཝ་ཨིན། ནང་བསྐྱོད་ཐོ་ཡིག་སྟོངམ་ཡོད་པ་ཅིན་ None དེ་སླར་ལོག་འབདཝ་ཨིན། >>> longest([]) >>> longest(['a', 'b', 'c']) 'a' >>> longest(['a', 'bb', 'ccc']) 'ccc' """"""
","    if not strings:
        return None

    maxlen = max(len(x) for x in strings)
    for s in strings:
        if len(s) == maxlen:
            return s
","def check(candidate):
    assert candidate([]) == None
    assert candidate(['x', 'y', 'z']) == 'x'
    assert candidate(['x', 'yyy', 'zzzz', 'www', 'kkkk', 'abc']) == 'zzzz'
",,,
HumanEval/13,dzo_Tibt,python,"

def greatest_common_divisor(a: int, b: int) -> int:
    """"""ཨང་གྲངས་ཧྲིལ་པོ་གཉིས་ a དང་ b གི་སྤྱིར་བཏང་ཆ་བགོས་སྦོམ་ཤོས་འདི་སླར་ལོག་འབདཝ་ཨིན། >>> greatest_common_divisor ((3, 5) 1 >>> greatest_common_divisor ((25, 15) 5 """"""
","    while b:
        a, b = b, a % b
    return a
","def check(candidate):
    assert candidate(3, 7) == 1
    assert candidate(10, 15) == 5
    assert candidate(49, 14) == 7
    assert candidate(144, 60) == 12
",,,
HumanEval/14,dzo_Tibt,python,"from typing import List


def all_prefixes(string: str) -> List[str]:
    """"""ནང་བསྐྱོད་ཐིག་གི་སྔོན་འཇུག་ག་ར་ལས་ ཆུང་ཤོས་ལས་ སྦོམ་ཤོས་ཚུན་གྱི་ཐོ་ཡིག་སླར་ལོག་འབདཝ་ཨིན། >>> all_prefixes (('abc') ['a', 'ab', 'abc'] """"""
","    result = []

    for i in range(len(string)):
        result.append(string[:i+1])
    return result
","def check(candidate):
    assert candidate('') == []
    assert candidate('asdfgh') == ['a', 'as', 'asd', 'asdf', 'asdfg', 'asdfgh']
    assert candidate('WWW') == ['W', 'WW', 'WWW']
",,,
HumanEval/15,dzo_Tibt,python,"

def string_sequence(n: int) -> str:
    """"""གནས་རིམ་ནང་ས་སྒོ་ནང་ཐིག་ཁྲམ་ཡོད་པའི་ ཨང་གྲངས་ཚུ་ ༠ ལས་འགོ་བཙུགས་ཏེ་ n ཚུན་ཚུད་དེ་སླར་ལོག་འབདཝ་ཨིན། >>> string_sequence(0) '0' >>> string_sequence(5) '0 1 2 3 4 5' """"""
","    return ' '.join([str(x) for x in range(n + 1)])
","def check(candidate):
    assert candidate(0) == '0'
    assert candidate(3) == '0 1 2 3'
    assert candidate(10) == '0 1 2 3 4 5 6 7 8 9 10'
",,,
HumanEval/16,dzo_Tibt,python,"

def count_distinct_characters(string: str) -> int:
    """"""string ཅིག་བྱིན་པ་ཅིན་ འདི་ནང་ལུ་ཁྱད་པར་ཅན་གྱི་ཡིག་འབྲུ་ག་དེ་ཅིག་ཡོདཔ་ཨིན་ན་འཚོལ་ (ཡིག་འབྲུ་ཆེ་ཆུང་དང་ཆུང་ཆུང་ག་དེ་ཅིག་ཨིན་རུང་) །""""""
","    return len(set(string.lower()))
","def check(candidate):
    assert candidate('') == 0
    assert candidate('abcde') == 5
    assert candidate('abcde' + 'cade' + 'CADE') == 5
    assert candidate('aaaaAAAAaaaa') == 1
    assert candidate('Jerry jERRY JeRRRY') == 5
",,,
HumanEval/17,dzo_Tibt,python,"from typing import List


def parse_music(music_string: str) -> List[int]:
    """"""འ་ནི་ལས་འགན་འདི་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་རྣམ་པ་ནང་ལུ་ སྒྲ་དབྱངས་ཀྱི་ཐིག་ཁྲམ་ཅིག་བཙུགས་དགོ། ཁྱོད་ཀྱི་ལཱ་འདི་ ཨེས་སི་ཀི་ཨའི་རྣམ་པ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སི་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ལུ་ ཨེས་སིམནང་ལུ་ ཨེས་ཀི་ཨའི་ཐིག་ཁྲམ་ནང་ ཨེས་ཀིམནང་ལུ་ ཨེས་ཀིམནང་ ཨེས་ཀིམནང་ ཨེས་ཀིམནང་ ཨེས་ཀིམནང་ ཨེས་ཀིམནང་ ཨེས་ཀིམ""""""
","    note_map = {'o': 4, 'o|': 2, '.|': 1}
    return [note_map[x] for x in music_string.split(' ') if x]
","def check(candidate):
    assert candidate('') == []
    assert candidate('o o o o') == [4, 4, 4, 4]
    assert candidate('.| .| .| .|') == [1, 1, 1, 1]
    assert candidate('o| o| .| .| o o o o') == [2, 2, 1, 1, 4, 4, 4, 4]
    assert candidate('o| .| o| .| o o| o o|') == [2, 1, 2, 1, 4, 2, 4, 2]
",,,
HumanEval/18,dzo_Tibt,python,"

def how_many_times(string: str, substring: str) -> int:
    """"""གཞི་རྟེན་ཐིག་ཁྲམ་ནང་ལུ་ ཚར་ག་དེ་ཅིག་རང་ འོག་གི་ཐིག་ཁྲམ་ཅིག་ཐོབ་ཚུགས་ག་འཚོལ་གི། གྱངས་ཁ་འདི་ གྱངས་ཁ་འདི་དང་ཅིག་ཁར་ཐོནམ་ཨིན། >>> how_many_times('', 'a') 0 >>> how_many_times('aaa', 'a') 3 >>> how_many_times('aaaa', 'aa') 3 """"""
","    times = 0

    for i in range(len(string) - len(substring) + 1):
        if string[i:i+len(substring)] == substring:
            times += 1

    return times
","def check(candidate):
    assert candidate('', 'x') == 0
    assert candidate('xyxyxyx', 'x') == 4
    assert candidate('cacacacac', 'cac') == 4
    assert candidate('john doe', 'john') == 1
",,,
HumanEval/19,dzo_Tibt,python,"from typing import List


def sort_numbers(numbers: str) -> str:
    """"""ནང་བསྐྱོད་འདི་ ས་སྒོ་ནང་ཐིག་ཡིག་ཡོད་པའི་ string འདི་ ' ༠' ལས་ ' ༩' ཚུན་ཨིན། གདམ་ཁ་ཚུ་ ' ༠ ' ༡ ' ༢ ' ༣ ' ༤ ' ༥ ' ༦ ' ༧ ' ༨ ' ༩ ' ཚུ་ཨིན། string འདི་ཆུང་ཤོས་ལས་སྦོམ་ཤོས་ལུ་རིམ་སྒྲིག་འབད་ཡོད་མི་ལུ་སླར་ལོག་འབདཝ་ཨིན། >>> sort_numbers ((' ༣ ༡ ༥') ' ༡ ༣ ༥ ' """"""
","    value_map = {
        'zero': 0,
        'one': 1,
        'two': 2,
        'three': 3,
        'four': 4,
        'five': 5,
        'six': 6,
        'seven': 7,
        'eight': 8,
        'nine': 9
    }
    return ' '.join(sorted([x for x in numbers.split(' ') if x], key=lambda x: value_map[x]))
","def check(candidate):
    assert candidate('') == ''
    assert candidate('three') == 'three'
    assert candidate('three five nine') == 'three five nine'
    assert candidate('five zero four seven nine eight') == 'zero four five seven eight nine'
    assert candidate('six five four three two one zero') == 'zero one two three four five six'
",,,
HumanEval/20,dzo_Tibt,python,"from typing import List, Tuple


def find_closest_elements(numbers: List[float]) -> Tuple[float, float]:
    """"""ཨང་གྲངས་ཀྱི་ཐོ་ཡིག་ཅིག་ལས་ (ཉུང་ཤོས་ཨང་གྲངས་གཉིས་) གཅིག་དང་གཅིག་དང་ཉེ་བའི་ཨང་གྲངས་གཉིས་སེལ་འཐུ་འབད་ཞིནམ་ལས་ ལོག་གཏང་ནི་དང་རིམ་པ་བཞིན་དུ་ལོག་གཏང་ (ཨང་གྲངས་ཆུང་ཤོས་དང་སྦོམ་ཤོས་) ། >>> find_closest_elements (([1.0, 2.0, 3.0, 4.0, 5.0, 2.2]) (2.0, 2.2) >>> find_closest_elements (([1.0, 2.0, 3.0, 4.0, 5.0, 2.0]) (2.0, 2.0) """"""
","    closest_pair = None
    distance = None

    for idx, elem in enumerate(numbers):
        for idx2, elem2 in enumerate(numbers):
            if idx != idx2:
                if distance is None:
                    distance = abs(elem - elem2)
                    closest_pair = tuple(sorted([elem, elem2]))
                else:
                    new_distance = abs(elem - elem2)
                    if new_distance < distance:
                        distance = new_distance
                        closest_pair = tuple(sorted([elem, elem2]))

    return closest_pair
","def check(candidate):
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2]) == (3.9, 4.0)
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0]) == (5.0, 5.9)
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.2]) == (2.0, 2.2)
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.0]) == (2.0, 2.0)
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1]) == (2.2, 3.1)

",,,
HumanEval/21,dzo_Tibt,python,"from typing import List


def rescale_to_unit(numbers: List[float]) -> List[float]:
    """"""ཨང་གྲངས་ཀྱི་ཐོ་འདི་ (ཉུང་ཤོས་རང་ ཨང་གཉིས་ལས་) བྱིན་པ་ཅིན་ ཨང་གྲངས་ཆུང་ཤོས་དེ་ ༠ དང་སྦོམ་ཤོས་དེ་ ༡ སྦེ་འགྱུར་ཏེ་ (ཨང་གྲངས་ཀྱི་ཐོ་འདི་ ༠ ལས་ ༠ ལུ་འགྱུར་ཏེ་) [༠.༠,༠.༠,༣.༠,༤.༠,༥.༠] [༠.༠,༠.༢༥,༠.༥,༠.༧༥,༡.༠] ཨིན།""""""
","    min_number = min(numbers)
    max_number = max(numbers)
    return [(x - min_number) / (max_number - min_number) for x in numbers]
","def check(candidate):
    assert candidate([2.0, 49.9]) == [0.0, 1.0]
    assert candidate([100.0, 49.9]) == [1.0, 0.0]
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0]) == [0.0, 0.25, 0.5, 0.75, 1.0]
    assert candidate([2.0, 1.0, 5.0, 3.0, 4.0]) == [0.25, 0.0, 1.0, 0.5, 0.75]
    assert candidate([12.0, 11.0, 15.0, 13.0, 14.0]) == [0.25, 0.0, 1.0, 0.5, 0.75]
",,,
HumanEval/22,dzo_Tibt,python,"from typing import List, Any


def filter_integers(values: List[Any]) -> List[int]:
    """"""ཨང་གྲངས་ཧྲིལ་བུམ་གྱི་དོན་ལུ་རྐྱངམ་གཅིག་ Python གནས་གོང་ཚུ་བཙུགསཔ་ཨིན། >>> filter_integers(['a', 3.14, 5]) [5] >>> filter_integers([1, 2, 3, 'abc', {}, []]) [1, 2, 3] """"""
","    return [x for x in values if isinstance(x, int)]
","def check(candidate):
    assert candidate([]) == []
    assert candidate([4, {}, [], 23.2, 9, 'adasd']) == [4, 9]
    assert candidate([3, 'c', 3, 3, 'a', 'b']) == [3, 3, 3]
",,,
HumanEval/23,dzo_Tibt,python,"

def strlen(string: str) -> int:
    """"""ཚད་འཛིན་གྱི་ཐིག་ཁྲམ་འདི་སླར་ལོག་འབདཝ་ཨིན།""""""
","    return len(string)
","def check(candidate):
    assert candidate('') == 0
    assert candidate('x') == 1
    assert candidate('asdasnakj') == 9
",,,
